year	transect	lat_inner	lon_inner	lat_outer	lon_outer	day	month	season	time_start	time_end	species_code	species	count
1986	3	7.81461	-81.75894	7.81467	-81.75916	7	5	WET	1010	1017	BOD_DIP	Bodianus_diplotaenia	1
1986	3	7.81461	-81.75894	7.81467	-81.75916	7	5	WET	1010	1017	SCA_GHO	Scarus_ghobban	6
1986	3	7.81461	-81.75894	7.81467	-81.75916	7	5	WET	1010	1017	PAR_COL	Paranthias_colonus	50
1986	3	7.81461	-81.75894	7.81467	-81.75916	2	8	WET	1140	1148	LUT_ARG	Lutjanus_argentiventris	1
1986	3	7.81461	-81.75894	7.81467	-81.75916	2	8	WET	1140	1148	JOH_NIG	Johnrandallia_nigrirostris	1
1986	3	7.81461	-81.75894	7.81467	-81.75916	2	8	WET	1140	1148	ARO_MEL	Arothron_meleagris_	3
1986	3	7.81461	-81.75894	7.81467	-81.75916	2	8	WET	1140	1148	HOL_PAS	Holacanthus_passer	5
1986	3	7.81461	-81.75894	7.81467	-81.75916	2	8	WET	1140	1148	PAR_COL	Paranthias_colonus	1
1986	3	7.81461	-81.75894	7.81467	-81.75916	2	8	WET	1140	1148	SUF_VER	Sufflamen_verres	4
1986	3	7.81461	-81.75894	7.81467	-81.75916	2	8	WET	1140	1148	SCA_RUB	Scarus_rubroviolaceus	1
1986	3	7.81461	-81.75894	7.81467	-81.75916	2	8	WET	1140	1148	ACA_NIG	Acanthurus_nigricans	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	7	5	WET	1521	1528	LUT_VIR	Lutjanus_viridis	280
1987	1	7.81483	-81.75886	7.81490	-81.75907	7	5	WET	1521	1528	FIS_COM	Fistularia_commersonni	3
1987	1	7.81483	-81.75886	7.81490	-81.75907	7	5	WET	1521	1528	ARO_MEL	Arothron_meleagris_	4
1987	1	7.81483	-81.75886	7.81490	-81.75907	7	5	WET	1521	1528	HOL_PAS	Holacanthus_passer	6
1987	1	7.81483	-81.75886	7.81490	-81.75907	7	5	WET	1521	1528	SUF_VER	Sufflamen_verres	8
1987	1	7.81483	-81.75886	7.81490	-81.75907	7	5	WET	1521	1528	ARO_HIS	Arothron_hispidus	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	7	5	WET	1521	1528	EPI_PAN	Epinephelus_panamensis	2
1987	1	7.81483	-81.75886	7.81490	-81.75907	7	5	WET	1521	1528	PAR_COL	Paranthias_colonus	2
1987	1	7.81483	-81.75886	7.81490	-81.75907	7	5	WET	1521	1528	SCA_GHO	Scarus_ghobban	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	7	5	WET	1521	1528	SCA_RUB	Scarus_rubroviolaceus	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	8	5	WET	1359	1406	LUT_VIR	Lutjanus_viridis	100
1987	1	7.81483	-81.75886	7.81490	-81.75907	8	5	WET	1359	1406	LUT_ARG	Lutjanus_argentiventris	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	8	5	WET	1359	1406	JOH_NIG	Johnrandallia_nigrirostris	2
1987	1	7.81483	-81.75886	7.81490	-81.75907	8	5	WET	1359	1406	SUF_VER	Sufflamen_verres	7
1987	1	7.81483	-81.75886	7.81490	-81.75907	8	5	WET	1359	1406	ARO_MEL	Arothron_meleagris_	2
1987	1	7.81483	-81.75886	7.81490	-81.75907	8	5	WET	1359	1406	HOL_PAS	Holacanthus_passer	5
1987	1	7.81483	-81.75886	7.81490	-81.75907	8	5	WET	1359	1406	BOD_DIP	Bodianus_diplotaenia	2
1987	1	7.81483	-81.75886	7.81490	-81.75907	8	5	WET	1359	1406	PAR_COL	Paranthias_colonus	9
1987	1	7.81483	-81.75886	7.81490	-81.75907	8	5	WET	1359	1406	SCA_RUB	Scarus_rubroviolaceus	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	8	5	WET	1359	1406	FIS_COM	Fistularia_commersonni	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	9	5	WET	1458	1506	LUT_ARG	Lutjanus_argentiventris	2
1987	1	7.81483	-81.75886	7.81490	-81.75907	9	5	WET	1458	1506	EPI_PAN	Epinephelus_panamensis	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	9	5	WET	1458	1506	HOL_PAS	Holacanthus_passer	8
1987	1	7.81483	-81.75886	7.81490	-81.75907	9	5	WET	1458	1506	ARO_MEL	Arothron_meleagris_	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	9	5	WET	1458	1506	ARO_HIS	Arothron_hispidus	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	9	5	WET	1458	1506	NOV_TAE	Novaculichthys_taeniourus	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	9	5	WET	1458	1506	PAR_COL	Paranthias_colonus	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	9	5	WET	1458	1506	SUF_VER	Sufflamen_verres	2
1987	1	7.81483	-81.75886	7.81490	-81.75907	14	10	WET	1459	1505	SUF_VER	Sufflamen_verres	9
1987	1	7.81483	-81.75886	7.81490	-81.75907	14	10	WET	1459	1505	THA_GRA	Thalassoma_grammaticum	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	14	10	WET	1459	1505	HOL_PAS	Holacanthus_passer	14
1987	1	7.81483	-81.75886	7.81490	-81.75907	14	10	WET	1459	1505	PAR_COL	Paranthias_colonus	4
1987	1	7.81483	-81.75886	7.81490	-81.75907	14	10	WET	1459	1505	SCA_RUB	Scarus_rubroviolaceus	2
1987	1	7.81483	-81.75886	7.81490	-81.75907	14	10	WET	1459	1505	SCA_PER	Scarus_perrico	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	15	10	WET	1355	1402	LUT_ARG	Lutjanus_argentiventris	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	15	10	WET	1355	1402	ARO_MEL	Arothron_meleagris_	3
1987	1	7.81483	-81.75886	7.81490	-81.75907	15	10	WET	1355	1402	HOL_PAS	Holacanthus_passer	8
1987	1	7.81483	-81.75886	7.81490	-81.75907	15	10	WET	1355	1402	SUF_VER	Sufflamen_verres	7
1987	1	7.81483	-81.75886	7.81490	-81.75907	15	10	WET	1355	1402	JOH_NIG	Johnrandallia_nigrirostris	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	15	10	WET	1355	1402	PAR_COL	Paranthias_colonus	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	15	10	WET	1355	1402	SCA_RUB	Scarus_rubroviolaceus	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	15	10	WET	1355	1402	TYL_CRO	Tylosurus_crocodilus_fodiator	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	16	10	WET	1402	1408	HOL_PAS	Holacanthus_passer	9
1987	1	7.81483	-81.75886	7.81490	-81.75907	16	10	WET	1402	1408	SUF_VER	Sufflamen_verres	4
1987	1	7.81483	-81.75886	7.81490	-81.75907	16	10	WET	1402	1408	ARO_MEL	Arothron_meleagris_	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	16	10	WET	1402	1408	ACA_XAN	Acanthurus_xanthopterus	1
1987	1	7.81483	-81.75886	7.81490	-81.75907	16	10	WET	1402	1408	PAR_COL	Paranthias_colonus	3
1987	2	7.81471	-81.75889	7.81478	-81.75910	7	5	WET	1530	1537	LUT_VIR	Lutjanus_viridis	9
1987	2	7.81471	-81.75889	7.81478	-81.75910	7	5	WET	1530	1537	SUF_VER	Sufflamen_verres	7
1987	2	7.81471	-81.75889	7.81478	-81.75910	7	5	WET	1530	1537	SCA_RUB	Scarus_rubroviolaceus	1
1987	2	7.81471	-81.75889	7.81478	-81.75910	7	5	WET	1530	1537	HOL_PAS	Holacanthus_passer	4
1987	2	7.81471	-81.75889	7.81478	-81.75910	7	5	WET	1530	1537	PAR_COL	Paranthias_colonus	5
1987	2	7.81471	-81.75889	7.81478	-81.75910	7	5	WET	1530	1537	ARO_MEL	Arothron_meleagris_	6
1987	2	7.81471	-81.75889	7.81478	-81.75910	8	5	WET	1407	1412	LUT_VIR	Lutjanus_viridis	58
1987	2	7.81471	-81.75889	7.81478	-81.75910	8	5	WET	1407	1412	SUF_VER	Sufflamen_verres	3
1987	2	7.81471	-81.75889	7.81478	-81.75910	8	5	WET	1407	1412	SCA_GHO	Scarus_ghobban	1
1987	2	7.81471	-81.75889	7.81478	-81.75910	8	5	WET	1407	1412	HOL_PAS	Holacanthus_passer	7
1987	2	7.81471	-81.75889	7.81478	-81.75910	8	5	WET	1407	1412	ARO_HIS	Arothron_hispidus	1
1987	2	7.81471	-81.75889	7.81478	-81.75910	8	5	WET	1407	1412	ARO_MEL	Arothron_meleagris_	2
1987	2	7.81471	-81.75889	7.81478	-81.75910	9	5	WET	1507	1512	LUT_VIR	Lutjanus_viridis	23
1987	2	7.81471	-81.75889	7.81478	-81.75910	9	5	WET	1507	1512	SUF_VER	Sufflamen_verres	2
1987	2	7.81471	-81.75889	7.81478	-81.75910	9	5	WET	1507	1512	CAR_CAB	Caranx_caballus	22
1987	2	7.81471	-81.75889	7.81478	-81.75910	9	5	WET	1507	1512	HOL_PAS	Holacanthus_passer	1
1987	2	7.81471	-81.75889	7.81478	-81.75910	9	5	WET	1507	1512	SCA_RUB	Scarus_rubroviolaceus	1
1987	2	7.81471	-81.75889	7.81478	-81.75910	9	5	WET	1507	1512	PAR_COL	Paranthias_colonus	2
1987	2	7.81471	-81.75889	7.81478	-81.75910	9	5	WET	1507	1512	ARO_MEL	Arothron_meleagris_	3
1987	2	7.81471	-81.75889	7.81478	-81.75910	9	5	WET	1507	1512	EPI_PAN	Epinephelus_panamensis	1
1987	2	7.81471	-81.75889	7.81478	-81.75910	14	10	WET	1505	1511	HOL_PAS	Holacanthus_passer	15
1987	2	7.81471	-81.75889	7.81478	-81.75910	14	10	WET	1505	1511	ZAN_COR	Zanclus_cornutus	1
1987	2	7.81471	-81.75889	7.81478	-81.75910	14	10	WET	1505	1511	PAR_COL	Paranthias_colonus	1
1987	2	7.81471	-81.75889	7.81478	-81.75910	14	10	WET	1505	1511	SUF_VER	Sufflamen_verres	3
1987	2	7.81471	-81.75889	7.81478	-81.75910	14	10	WET	1505	1511	JOH_NIG	Johnrandallia_nigrirostris	3
1987	2	7.81471	-81.75889	7.81478	-81.75910	14	10	WET	1505	1511	SCA_RUB	Scarus_rubroviolaceus	1
1987	2	7.81471	-81.75889	7.81478	-81.75910	14	10	WET	1505	1511	ARO_MEL	Arothron_meleagris_	4
1987	2	7.81471	-81.75889	7.81478	-81.75910	15	10	WET	1402	1409	HOL_PAS	Holacanthus_passer	15
1987	2	7.81471	-81.75889	7.81478	-81.75910	15	10	WET	1402	1409	PAR_COL	Paranthias_colonus	4
1987	2	7.81471	-81.75889	7.81478	-81.75910	15	10	WET	1402	1409	SUF_VER	Sufflamen_verres	2
1987	2	7.81471	-81.75889	7.81478	-81.75910	15	10	WET	1402	1409	BOD_DIP	Bodianus_diplotaenia	2
1987	2	7.81471	-81.75889	7.81478	-81.75910	15	10	WET	1402	1409	JOH_NIG	Johnrandallia_nigrirostris	3
1987	2	7.81471	-81.75889	7.81478	-81.75910	15	10	WET	1402	1409	ARO_MEL	Arothron_meleagris_	6
1987	2	7.81471	-81.75889	7.81478	-81.75910	15	10	WET	1402	1409	THA_GRA	Thalassoma_grammaticum	1
1987	2	7.81471	-81.75889	7.81478	-81.75910	15	10	WET	1402	1409	SCA_GHO	Scarus_ghobban	4
1987	2	7.81471	-81.75889	7.81478	-81.75910	16	10	WET	1409	1415	SUF_VER	Sufflamen_verres	7
1987	2	7.81471	-81.75889	7.81478	-81.75910	16	10	WET	1409	1415	HOL_PAS	Holacanthus_passer	9
1987	2	7.81471	-81.75889	7.81478	-81.75910	16	10	WET	1409	1415	SCA_RUB	Scarus_rubroviolaceus	2
1987	2	7.81471	-81.75889	7.81478	-81.75910	16	10	WET	1409	1415	PAR_COL	Paranthias_colonus	2
1987	2	7.81471	-81.75889	7.81478	-81.75910	16	10	WET	1409	1415	SCA_GHO	Scarus_ghobban	4
1987	2	7.81471	-81.75889	7.81478	-81.75910	16	10	WET	1409	1415	BOD_DIP	Bodianus_diplotaenia	1
1987	2	7.81471	-81.75889	7.81478	-81.75910	16	10	WET	1409	1415	JOH_NIG	Johnrandallia_nigrirostris	2
1987	2	7.81471	-81.75889	7.81478	-81.75910	16	10	WET	1409	1415	ARO_MEL	Arothron_meleagris_	4
1987	2	7.81471	-81.75889	7.81478	-81.75910	16	10	WET	1409	1415	ACA_NIG	Acanthurus_nigricans	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	7	5	WET	1539	1544	HOL_PAS	Holacanthus_passer	5
1987	3	7.81461	-81.75894	7.81467	-81.75916	7	5	WET	1539	1544	SUF_VER	Sufflamen_verres	11
1987	3	7.81461	-81.75894	7.81467	-81.75916	7	5	WET	1539	1544	SCA_GHO	Scarus_ghobban	2
1987	3	7.81461	-81.75894	7.81467	-81.75916	7	5	WET	1539	1544	ARO_MEL	Arothron_meleagris_	2
1987	3	7.81461	-81.75894	7.81467	-81.75916	7	5	WET	1539	1544	EPI_PAN	Epinephelus_panamensis	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	7	5	WET	1539	1544	ACA_TRI	Acanthurus_triostegus	5
1987	3	7.81461	-81.75894	7.81467	-81.75916	7	5	WET	1539	1544	SCA_RUB	Scarus_rubroviolaceus	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	8	5	WET	1414	1420	LUT_VIR	Lutjanus_viridis	120
1987	3	7.81461	-81.75894	7.81467	-81.75916	8	5	WET	1414	1420	LUT_ARG	Lutjanus_argentiventris	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	8	5	WET	1414	1420	ARO_MEL	Arothron_meleagris_	6
1987	3	7.81461	-81.75894	7.81467	-81.75916	8	5	WET	1414	1420	FIS_COM	Fistularia_commersonni	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	8	5	WET	1414	1420	SUF_VER	Sufflamen_verres	9
1987	3	7.81461	-81.75894	7.81467	-81.75916	8	5	WET	1414	1420	HOL_PAS	Holacanthus_passer	12
1987	3	7.81461	-81.75894	7.81467	-81.75916	8	5	WET	1414	1420	PAR_COL	Paranthias_colonus	12
1987	3	7.81461	-81.75894	7.81467	-81.75916	8	5	WET	1414	1420	ARO_HIS	Arothron_hispidus	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	9	5	WET	1514	1521	SUF_VER	Sufflamen_verres	5
1987	3	7.81461	-81.75894	7.81467	-81.75916	9	5	WET	1514	1521	EPI_PAN	Epinephelus_panamensis	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	9	5	WET	1514	1521	ARO_MEL	Arothron_meleagris_	2
1987	3	7.81461	-81.75894	7.81467	-81.75916	9	5	WET	1514	1521	HOL_PAS	Holacanthus_passer	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	9	5	WET	1514	1521	HAL_NIC	Halichoeres_nicholsoni	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	14	10	WET	1512	1518	LUT_ARG	Lutjanus_argentiventris	2
1987	3	7.81461	-81.75894	7.81467	-81.75916	14	10	WET	1512	1518	ARO_MEL	Arothron_meleagris_	5
1987	3	7.81461	-81.75894	7.81467	-81.75916	14	10	WET	1512	1518	SUF_VER	Sufflamen_verres	5
1987	3	7.81461	-81.75894	7.81467	-81.75916	14	10	WET	1512	1518	ACA_NIG	Acanthurus_nigricans	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	14	10	WET	1512	1518	SCA_GHO	Scarus_ghobban	12
1987	3	7.81461	-81.75894	7.81467	-81.75916	14	10	WET	1512	1518	SCA_RUB	Scarus_rubroviolaceus	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	14	10	WET	1512	1518	HOL_PAS	Holacanthus_passer	6
1987	3	7.81461	-81.75894	7.81467	-81.75916	14	10	WET	1512	1518	PAR_COL	Paranthias_colonus	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	14	10	WET	1512	1518	EPI_PAN	Epinephelus_panamensis	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	14	10	WET	1512	1518	BOD_DIP	Bodianus_diplotaenia	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	15	10	WET	1411	1417	ARO_MEL	Arothron_meleagris_	3
1987	3	7.81461	-81.75894	7.81467	-81.75916	15	10	WET	1411	1417	ACA_NIG	Acanthurus_nigricans	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	15	10	WET	1411	1417	SCA_RUB	Scarus_rubroviolaceus	7
1987	3	7.81461	-81.75894	7.81467	-81.75916	15	10	WET	1411	1417	SUF_VER	Sufflamen_verres	8
1987	3	7.81461	-81.75894	7.81467	-81.75916	15	10	WET	1411	1417	HOL_PAS	Holacanthus_passer	10
1987	3	7.81461	-81.75894	7.81467	-81.75916	15	10	WET	1411	1417	SCA_GHO	Scarus_ghobban	4
1987	3	7.81461	-81.75894	7.81467	-81.75916	15	10	WET	1411	1417	PAR_COL	Paranthias_colonus	2
1987	3	7.81461	-81.75894	7.81467	-81.75916	15	10	WET	1411	1417	NOV_TAE	Novaculichthys_taeniourus	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	16	10	WET	1417	1423	BOD_DIP	Bodianus_diplotaenia	2
1987	3	7.81461	-81.75894	7.81467	-81.75916	16	10	WET	1417	1423	HOL_PAS	Holacanthus_passer	2
1987	3	7.81461	-81.75894	7.81467	-81.75916	16	10	WET	1417	1423	ARO_MEL	Arothron_meleagris_	2
1987	3	7.81461	-81.75894	7.81467	-81.75916	16	10	WET	1417	1423	ZAN_COR	Zanclus_cornutus	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	16	10	WET	1417	1423	ACA_NIG	Acanthurus_nigricans	1
1987	3	7.81461	-81.75894	7.81467	-81.75916	16	10	WET	1417	1423	SCA_RUB	Scarus_rubroviolaceus	3
1987	3	7.81461	-81.75894	7.81467	-81.75916	16	10	WET	1417	1423	SUF_VER	Sufflamen_verres	5
1987	3	7.81461	-81.75894	7.81467	-81.75916	16	10	WET	1417	1423	SCA_PER	Scarus_perrico	1
1988	1	7.81483	-81.75886	7.81490	-81.75907	28	6	WET	840	847	LUT_ARG	Lutjanus_argentiventris	14
1988	1	7.81483	-81.75886	7.81490	-81.75907	28	6	WET	840	847	LUT_VIR	Lutjanus_viridis	35
1988	1	7.81483	-81.75886	7.81490	-81.75907	28	6	WET	840	847	ARO_MEL	Arothron_meleagris_	2
1988	1	7.81483	-81.75886	7.81490	-81.75907	28	6	WET	840	847	SCA_GHO	Scarus_ghobban	14
1988	1	7.81483	-81.75886	7.81490	-81.75907	28	6	WET	840	847	ARO_HIS	Arothron_hispidus	1
1988	1	7.81483	-81.75886	7.81490	-81.75907	28	6	WET	840	847	ACA_XAN	Acanthurus_xanthopterus	1
1988	1	7.81483	-81.75886	7.81490	-81.75907	28	6	WET	840	847	HOL_PAS	Holacanthus_passer	1
1988	1	7.81483	-81.75886	7.81490	-81.75907	28	6	WET	840	847	SUF_VER	Sufflamen_verres	2
1988	1	7.81483	-81.75886	7.81490	-81.75907	1	7	WET	937	944	ARO_MEL	Arothron_meleagris_	2
1988	1	7.81483	-81.75886	7.81490	-81.75907	1	7	WET	937	944	HOL_PAS	Holacanthus_passer	5
1988	1	7.81483	-81.75886	7.81490	-81.75907	1	7	WET	937	944	ACA_XAN	Acanthurus_xanthopterus	1
1988	1	7.81483	-81.75886	7.81490	-81.75907	1	7	WET	937	944	SCA_RUB	Scarus_rubroviolaceus	5
1988	1	7.81483	-81.75886	7.81490	-81.75907	1	7	WET	937	944	SUF_VER	Sufflamen_verres	7
1988	1	7.81483	-81.75886	7.81490	-81.75907	1	7	WET	937	944	SCA_GHO	Scarus_ghobban	7
1988	1	7.81483	-81.75886	7.81490	-81.75907	1	7	WET	937	944	SER_RIV	Seriola_rivoliana	5
1988	1	7.81483	-81.75886	7.81490	-81.75907	1	7	WET	937	944	EPI_PAN	Epinephelus_panamensis	2
1988	1	7.81483	-81.75886	7.81490	-81.75907	1	7	WET	937	944	ARO_HIS	Arothron_hispidus	1
1988	1	7.81483	-81.75886	7.81490	-81.75907	2	7	WET	908	915	LUT_ARG	Lutjanus_argentiventris	1
1988	1	7.81483	-81.75886	7.81490	-81.75907	2	7	WET	908	915	FIS_COM	Fistularia_commersonni	1
1988	1	7.81483	-81.75886	7.81490	-81.75907	2	7	WET	908	915	HOL_PAS	Holacanthus_passer	3
1988	1	7.81483	-81.75886	7.81490	-81.75907	2	7	WET	908	915	SUF_VER	Sufflamen_verres	4
1988	1	7.81483	-81.75886	7.81490	-81.75907	2	7	WET	908	915	ACA_XAN	Acanthurus_xanthopterus	10
1988	1	7.81483	-81.75886	7.81490	-81.75907	2	7	WET	908	915	JOH_NIG	Johnrandallia_nigrirostris	2
1988	1	7.81483	-81.75886	7.81490	-81.75907	2	7	WET	908	915	SCA_GHO	Scarus_ghobban	3
1988	2	7.81471	-81.75889	7.81478	-81.75910	28	6	WET	847	853	GNA_SPE	Gnathanodon_speciosus	6
1988	2	7.81471	-81.75889	7.81478	-81.75910	28	6	WET	847	853	ACA_XAN	Acanthurus_xanthopterus	2
1988	2	7.81471	-81.75889	7.81478	-81.75910	28	6	WET	847	853	SER_RIV	Seriola_rivoliana	1
1988	2	7.81471	-81.75889	7.81478	-81.75910	28	6	WET	847	853	SCA_GHO	Scarus_ghobban	1
1988	2	7.81471	-81.75889	7.81478	-81.75910	28	6	WET	847	853	SUF_VER	Sufflamen_verres	7
1988	2	7.81471	-81.75889	7.81478	-81.75910	28	6	WET	847	853	PAR_COL	Paranthias_colonus	1
1988	2	7.81471	-81.75889	7.81478	-81.75910	28	6	WET	847	853	JOH_NIG	Johnrandallia_nigrirostris	3
1988	2	7.81471	-81.75889	7.81478	-81.75910	28	6	WET	847	853	ARO_MEL	Arothron_meleagris_	2
1988	2	7.81471	-81.75889	7.81478	-81.75910	1	7	WET	945	952	LUT_ARG	Lutjanus_argentiventris	2
1988	2	7.81471	-81.75889	7.81478	-81.75910	1	7	WET	945	952	LUT_VIR	Lutjanus_viridis	80
1988	2	7.81471	-81.75889	7.81478	-81.75910	1	7	WET	945	952	NOV_TAE	Novaculichthys_taeniourus	2
1988	2	7.81471	-81.75889	7.81478	-81.75910	1	7	WET	945	952	SUF_VER	Sufflamen_verres	12
1988	2	7.81471	-81.75889	7.81478	-81.75910	1	7	WET	945	952	ARO_HIS	Arothron_hispidus	1
1988	2	7.81471	-81.75889	7.81478	-81.75910	1	7	WET	945	952	SCA_GHO	Scarus_ghobban	1
1988	2	7.81471	-81.75889	7.81478	-81.75910	1	7	WET	945	952	HOL_PAS	Holacanthus_passer	9
1988	2	7.81471	-81.75889	7.81478	-81.75910	1	7	WET	945	952	ARO_MEL	Arothron_meleagris_	3
1988	2	7.81471	-81.75889	7.81478	-81.75910	1	7	WET	945	952	KYP_ELE	Kyphosus_elegans	1
1988	2	7.81471	-81.75889	7.81478	-81.75910	1	7	WET	945	952	JOH_NIG	Johnrandallia_nigrirostris	1
1988	2	7.81471	-81.75889	7.81478	-81.75910	1	7	WET	945	952	MYR_LEI	Myripristis_leiognathus	5
1988	2	7.81471	-81.75889	7.81478	-81.75910	1	7	WET	945	952	SCA_RUB	Scarus_rubroviolaceus	2
1988	2	7.81471	-81.75889	7.81478	-81.75910	2	7	WET	916	923	LUT_VIR	Lutjanus_viridis	12
1988	2	7.81471	-81.75889	7.81478	-81.75910	2	7	WET	916	923	LUT_ARG	Lutjanus_argentiventris	14
1988	2	7.81471	-81.75889	7.81478	-81.75910	2	7	WET	916	923	SUF_VER	Sufflamen_verres	8
1988	2	7.81471	-81.75889	7.81478	-81.75910	2	7	WET	916	923	ACA_XAN	Acanthurus_xanthopterus	12
1988	2	7.81471	-81.75889	7.81478	-81.75910	2	7	WET	916	923	FIS_COM	Fistularia_commersonni	3
1988	2	7.81471	-81.75889	7.81478	-81.75910	2	7	WET	916	923	SCA_GHO	Scarus_ghobban	1
1988	2	7.81471	-81.75889	7.81478	-81.75910	2	7	WET	916	923	ARO_MEL	Arothron_meleagris_	2
1988	2	7.81471	-81.75889	7.81478	-81.75910	2	7	WET	916	923	EPI_PAN	Epinephelus_panamensis	1
1988	2	7.81471	-81.75889	7.81478	-81.75910	2	7	WET	916	923	HOL_PAS	Holacanthus_passer	9
1988	2	7.81471	-81.75889	7.81478	-81.75910	2	7	WET	916	923	JOH_NIG	Johnrandallia_nigrirostris	1
1988	2	7.81471	-81.75889	7.81478	-81.75910	2	7	WET	916	923	ARO_HIS	Arothron_hispidus	1
1988	3	7.81461	-81.75894	7.81467	-81.75916	28	6	WET	856	902	LUT_VIR	Lutjanus_viridis	332
1988	3	7.81461	-81.75894	7.81467	-81.75916	28	6	WET	856	902	SCA_RUB	Scarus_rubroviolaceus	2
1988	3	7.81461	-81.75894	7.81467	-81.75916	28	6	WET	856	902	ARO_MEL	Arothron_meleagris_	1
1988	3	7.81461	-81.75894	7.81467	-81.75916	28	6	WET	856	902	SUF_VER	Sufflamen_verres	5
1988	3	7.81461	-81.75894	7.81467	-81.75916	28	6	WET	856	902	EPI_PAN	Epinephelus_panamensis	2
1988	3	7.81461	-81.75894	7.81467	-81.75916	28	6	WET	856	902	HOL_PAS	Holacanthus_passer	3
1988	3	7.81461	-81.75894	7.81467	-81.75916	28	6	WET	856	902	ACA_XAN	Acanthurus_xanthopterus	1
1988	3	7.81461	-81.75894	7.81467	-81.75916	1	7	WET	953	959	LUT_ARG	Lutjanus_argentiventris	3
1988	3	7.81461	-81.75894	7.81467	-81.75916	1	7	WET	953	959	LUT_VIR	Lutjanus_viridis	30
1988	3	7.81461	-81.75894	7.81467	-81.75916	1	7	WET	953	959	ACA_XAN	Acanthurus_xanthopterus	5
1988	3	7.81461	-81.75894	7.81467	-81.75916	1	7	WET	953	959	JOH_NIG	Johnrandallia_nigrirostris	3
1988	3	7.81461	-81.75894	7.81467	-81.75916	1	7	WET	953	959	MUL_DEN	Mulloidichthys_dentatus	27
1988	3	7.81461	-81.75894	7.81467	-81.75916	1	7	WET	953	959	SCA_GHO	Scarus_ghobban	1
1988	3	7.81461	-81.75894	7.81467	-81.75916	1	7	WET	953	959	HOL_PAS	Holacanthus_passer	4
1988	3	7.81461	-81.75894	7.81467	-81.75916	1	7	WET	953	959	ARO_HIS	Arothron_hispidus	2
1988	3	7.81461	-81.75894	7.81467	-81.75916	1	7	WET	953	959	SUF_VER	Sufflamen_verres	3
1988	3	7.81461	-81.75894	7.81467	-81.75916	1	7	WET	953	959	CHA_HUM	Chaetodon_humeralis	2
1988	3	7.81461	-81.75894	7.81467	-81.75916	2	7	WET	923	930	LUT_ARG	Lutjanus_argentiventris	3
1988	3	7.81461	-81.75894	7.81467	-81.75916	2	7	WET	923	930	LUT_VIR	Lutjanus_viridis	225
1988	3	7.81461	-81.75894	7.81467	-81.75916	2	7	WET	923	930	BOD_DIP	Bodianus_diplotaenia	2
1988	3	7.81461	-81.75894	7.81467	-81.75916	2	7	WET	923	930	ACA_NIG	Acanthurus_nigricans	1
1988	3	7.81461	-81.75894	7.81467	-81.75916	2	7	WET	923	930	HOL_PAS	Holacanthus_passer	7
1988	3	7.81461	-81.75894	7.81467	-81.75916	2	7	WET	923	930	SCA_RUB	Scarus_rubroviolaceus	3
1988	3	7.81461	-81.75894	7.81467	-81.75916	2	7	WET	923	930	SCA_GHO	Scarus_ghobban	1
1988	3	7.81461	-81.75894	7.81467	-81.75916	2	7	WET	923	930	ARO_HIS	Arothron_hispidus	1
1988	3	7.81461	-81.75894	7.81467	-81.75916	2	7	WET	923	930	EPI_PAN	Epinephelus_panamensis	2
1988	3	7.81461	-81.75894	7.81467	-81.75916	2	7	WET	923	930	SUF_VER	Sufflamen_verres	4
